"IDNUMBER";"AGEYEARS";"DAYSSINCEBD";"AGEDAYS";"SEX";"BCOUNTRY";"BREGION";"DCOUNTRY";"DREGION";"BDATE";"DDATE";"VALIDATION";"VALIDATIONTYPE";"VALIDATIONYEAR";"SOURCE1";"SOURCE2";"SOURCE3";"BCERTIF";"DCERTIF";"CENSUS";"CENSUSYEAR";"PROOFS";"NOTE";"UPDATE"
BEL0189112061DSSC176;105;270;38621;M;BEL;.;BEL;.;06/12/1891;02/09/1997;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189202091DSSC178;105;133;38484;M;FRA;.;BEL;.;09/02/1892;22/06/1997;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189210231DSSC189;105;134;38484;M;BEL;.;BEL;.;23/10/1892;06/03/1998;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189301291DSSC199;106;43;38758;M;BEL;.;BEL;.;29/01/1893;13/03/1999;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189312061DSSC216;105;274;38624;M;BEL;.;BEL;.;06/12/1893;06/09/1999;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189407181DSSC223;105;276;38626;M;BEL;.;BEL;.;18/07/1894;19/04/2000;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189411171DSSC229;106;45;38761;M;BEL;.;BEL;.;17/11/1894;01/01/2001;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189412191DSSC235;105;171;38521;M;BEL;.;BEL;.;19/12/1894;07/06/2000;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189412251DSSC236;105;2;38352;M;BEL;.;BEL;.;25/12/1894;27/12/1999;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189504051DSSC248;106;75;38791;M;BEL;.;BEL;.;05/04/1895;19/06/2001;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189505221DSSC251;105;243;38594;M;BEL;.;BEL;.;22/05/1895;20/01/2001;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189506031DSSC254;106;119;38835;M;BEL;.;BEL;.;03/06/1895;30/09/2001;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189512221DSSC270;106;199;38915;M;BEL;.;BEL;.;22/12/1895;09/07/2002;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189609101DSSC289;106;160;38875;M;BEL;.;BEL;.;10/09/1896;17/02/2003;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189611201DSSC295;106;75;38790;M;BEL;.;BEL;.;20/11/1896;03/02/2003;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189702231DSSC302;106;131;38846;M;BEL;.;BEL;.;23/02/1897;04/07/2003;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189705081DSSC310;105;110;38460;M;BEL;.;BEL;.;08/05/1897;26/08/2002;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189705251DSSC313;105;66;38416;M;BEL;.;BEL;.;25/05/1897;30/07/2002;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189709161DSSC323;105;39;38389;M;BEL;.;BEL;.;16/09/1897;25/10/2002;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189801141DSSC332;105;245;38595;M;BEL;.;BEL;.;14/01/1898;16/09/2003;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189807251DSSC344;105;127;38477;M;BEL;.;BEL;.;25/07/1898;29/11/2003;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
BEL0189904131DSSC367;106;245;38961;M;BEL;.;BEL;.;13/04/1899;14/12/2005;YES;exhaustive;2015;.;.;.;COPY;COPY;.;.;.;.;2
